"TimeCreated","ProviderName","LevelDisplayName","Message"
"24-04-2026 10:45:23","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=0ff1ce15-a989-479d-af46-f275c6370663
Licensing Status=
1: 1cac786a-7f16-4ede-b7fc-cfbce8fe24c7, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"24-04-2026 10:45:23","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 1b750385-9fe2-49a8-ab55-149d0546395b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"24-04-2026 10:45:23","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=0ff1ce15-a989-479d-af46-f275c6370663
Licensing Status=
1: 112b0ed2-cf1a-42ce-a0c2-4ee20b59d267, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"24-04-2026 10:45:22","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=0ff1ce15-a989-479d-af46-f275c6370663
Licensing Status=
1: 0cf5c9c4-62d8-42e7-8443-b2715ddae7ba, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"24-04-2026 10:45:21","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0567073a-7d74-403b-b2d5-6b35da372d8d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"24-04-2026 10:45:21","Microsoft-Windows-Security-SPP","Information","Offline downlevel migration succeeded."
"24-04-2026 10:45:11","SecurityCenter","Information","Updated Windows Defender status successfully to SECURITY_PRODUCT_STATE_ON."
"24-04-2026 10:45:10","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 and APPID 
{8BC3F05E-D86B-11D0-A075-00C04FB68820}
 to the user Priyanshu\priya SID (S-1-5-21-1258550371-3975648611-2483462874-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (S-1-15-2-3006064148-4080734719-2411410045-2514817804-89367383-2899296059-3882658772). This security permission can be modified using the Component Services administrative tool."
"24-04-2026 10:45:09","SecurityCenter","Information","The Windows Security Center Service has started."
"24-04-2026 10:45:09","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscDataProtection
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"24-04-2026 10:45:09","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.SecurityAppBroker
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"24-04-2026 10:45:09","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscBrokerManager
 and APPID 
Unavailable
 to the user NT AUTHORITY\SYSTEM SID (S-1-5-18) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"24-04-2026 10:45:09","Microsoft-Windows-Security-SPP","Information","Successfully scheduled Software Protection service for re-start at 2126-03-31T05:15:09Z. Reason: RulesEngine."
"24-04-2026 10:45:05","edgeupdate","Information","Service stopped."
"24-04-2026 10:45:05","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\C:\WINDOWS\ServiceProfiles\NetworkService\AppData\Local\Microsoft\Windows\DeliveryOptimization\State\dosvcState.dat was cleared updating 43 keys and creating 11 modified pages."
"24-04-2026 10:45:05","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{9EA82395-E31B-41CA-8DF7-EC1CEE7194DF}
 and APPID 
{2ED83BAA-B2FD-43B1-99BF-E6149C622692}
 to the user NT AUTHORITY\NETWORK SERVICE SID (S-1-5-20) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"24-04-2026 10:44:44","Service Control Manager","Information","The start type of the Background Intelligent Transfer Service service was changed from demand start to auto start."
"24-04-2026 10:44:42","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 and APPID 
Unavailable
 to the user Priyanshu\priya SID (S-1-5-21-1258550371-3975648611-2483462874-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"24-04-2026 10:44:41","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Launch permission for the COM Server application with CLSID 
Windows.SecurityCenter.WscCloudBackupProvider
 and APPID 
Unavailable
 to the user Priyanshu\priya SID (S-1-5-21-1258550371-3975648611-2483462874-1001) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"24-04-2026 10:44:24",".NET Runtime","Error",".NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 12796.  Message ID: [0x2509]."
"24-04-2026 10:44:23",".NET Runtime","Error",".NET Runtime version 4.0.30319.0 - There was a failure initializing profiling API attach infrastructure.  This process will not allow a profiler to attach.  HRESULT: 0x80004005.  Process ID (decimal): 18240.  Message ID: [0x2509]."
"24-04-2026 10:44:14","Microsoft-Windows-Security-SPP","Information","Offline downlevel migration succeeded."
"24-04-2026 10:44:06","Edge","Information","[15844:15960:0424/104406.038:INFO:chrome\browser\extensions\extension_garbage_collector.cc:188] Garbage collection for extensions on file thread is complete."
"24-04-2026 10:43:59","Microsoft-Windows-Security-SPP","Information","The Software Protection service has stopped.
"
"24-04-2026 10:43:59","Microsoft-Windows-Security-SPP","Information","Successfully scheduled Software Protection service for re-start at 2126-03-31T05:13:59Z. Reason: RulesEngine."
"24-04-2026 10:43:58","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\C:\Users\priya\AppData\Local\Packages\aimgr_8wekyb3d8bbwe\Settings\settings.dat was cleared updating 1 keys and creating 1 modified pages."
"24-04-2026 10:43:35","Microsoft-Windows-IsolatedUserMode","Information","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"24-04-2026 10:43:30","Microsoft-Windows-Search","Information","The Windows Search Service started.
"
"24-04-2026 10:43:30","HP Comm Recovery","Information","Version : 2.0.19.0"
"24-04-2026 10:43:26","ELAN/Service",,
"24-04-2026 10:43:25","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"24-04-2026 10:43:25","Microsoft-Windows-DistributedCOM","Warning","The application-specific permission settings do not grant Local Activation permission for the COM Server application with CLSID 
{6B3B8D23-FA8D-40B9-8DBD-B950333E2C52}
 and APPID 
{4839DDB7-58C2-48F5-8283-E1D1807D0D7D}
 to the user NT AUTHORITY\LOCAL SERVICE SID (S-1-5-19) from address LocalHost (Using LRPC) running in the application container Unavailable SID (Unavailable). This security permission can be modified using the Component Services administrative tool."
"24-04-2026 10:43:25","Microsoft-Windows-Winlogon","Information","The winlogon notification subscriber <SessionEnv> was unavailable to handle a notification event."
"24-04-2026 10:43:25","ELAN/Service",,
"24-04-2026 10:43:25","ELAN/Service",,
"24-04-2026 10:43:25","Microsoft-Windows-Winlogon","Information","The winlogon notification subscriber <SessionEnv> was unavailable to handle a critical notification event."
"24-04-2026 10:43:25","Microsoft-Windows-Winlogon","Information","User Logon Notification for Customer Experience Improvement Program"
"24-04-2026 10:43:07","Microsoft-Windows-TPM-WMI","Information","The TPM was successfully provisioned and is now ready for use."
"24-04-2026 10:43:06","Microsoft-Windows-TPM-WMI","Information","The TBS device identifier has been generated."
"24-04-2026 10:43:05","TPM","Information","This event triggers the Trusted Platform Module (TPM) provisioning/status check to run."
"24-04-2026 10:43:04","Microsoft-Windows-AppModel-State","Warning","Repair for operation InitializeDataChangedSignaler against package Microsoft.MicrosoftPCManager_8wekyb3d8bbwe with error -2147024894 returned Error Code: -2147024891"
"24-04-2026 10:43:04","Microsoft-Windows-AppModel-State","Warning","Triggered repair because operation InitializeDataChangedSignaler against package Microsoft.MicrosoftPCManager_8wekyb3d8bbwe hit error -2147024894."
"24-04-2026 10:43:04","Microsoft-Windows-AppModel-State","Warning","Repair of state locations for operation InitializeDataChangedSignaler against package Microsoft.MicrosoftPCManager_8wekyb3d8bbwe with error -2147024894 returned Error Code: -2147023584"
"24-04-2026 10:43:04","Microsoft-Windows-AppModel-State","Warning","Triggered repair of state locations because operation InitializeDataChangedSignaler against package Microsoft.MicrosoftPCManager_8wekyb3d8bbwe hit error -2147024894."
"24-04-2026 10:43:04","Service Control Manager","Information","The following boot-start or system-start driver(s) did not load: 
aehd"
"24-04-2026 10:43:04","Microsoft-Windows-WMI","Warning","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"24-04-2026 10:43:04","Microsoft-Windows-WMI","Warning","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"24-04-2026 10:43:04","Microsoft-Windows-WMI","Warning","A provider, IntelMEProv, has been registered in the Windows Management Instrumentation namespace root\Intel_ME to use the LocalSystem account. This account is privileged and the provider may cause a security violation if it does not correctly impersonate user requests."
"24-04-2026 10:43:04","Microsoft PC Manager Service","Information","Service started successfully."
"24-04-2026 10:43:04","WMIRegistrationService","Information","Intel(R) WMI Registration Service has successfully finished WMI Registration."
"24-04-2026 10:43:03","Microsoft-Windows-Kernel-General","Information","The access history in hive \??\C:\WINDOWS\AppCompat\Programs\Amcache.hve.tmp was cleared updating 3396 keys and creating 1235 modified pages."
"24-04-2026 10:43:03","Microsoft-Windows-WLAN-AutoConfig","Information","WLAN Extensibility Module has successfully started.

Module Path: C:\WINDOWS\system32\mtkihvx.dll
"
"24-04-2026 10:43:03","Microsoft-Windows-WLAN-AutoConfig","Information","WLAN AutoConfig service has successfully started.
"
"24-04-2026 10:43:03","XTUService","Information","Service started successfully."
"24-04-2026 10:43:02","Microsoft-Windows-Security-SPP","Information","The Software Protection service has started.
10.0.26100.8246"
"24-04-2026 10:43:02","Microsoft-Windows-Security-SPP","Information","The Software Protection service has completed licensing status check.
Application Id=55c92734-d682-4d71-983e-d6ec3f16059f
Licensing Status=
1: 0567073a-7d74-403b-b2d5-6b35da372d8d, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
2: 1b750385-9fe2-49a8-ab55-149d0546395b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
3: 1d873132-f09f-4eb2-bf5a-2e4fb48935e8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
4: 2b1f36bb-c1cd-4306-bf5c-a0367c2d97d8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
5: 30d469c6-a78f-4476-b5c8-af78d5b6a5fb, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
6: 3ae2cc14-ab2d-41f4-972f-5e20142771dc, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
7: 4002e33a-524c-4100-8108-131a0d42c0ea, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
8: 411b3d4f-be6d-4a06-baaa-9cabfc256cae, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
9: 58e97c99-f377-4ef1-81d5-4ad5522b5fd8, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
10: 653098ee-780d-4863-8cf2-d18399ce413b, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
11: 74436dbb-cc17-46de-867f-14906ba4a938, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
12: 8a292df8-d653-4057-8133-a0701792f912, 1, 1 [(0 )(1 )(2 [0x00000000, 1, 0], [(?)( 1 0x00000000)(?)(?)(?)(?)( 10 0x00000000 msft:rm/algorithm/flags/1.0)(?)])(3 )]
13: 8db63db6-4f8f-46d6-a448-66444faaaa72, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
14: cd918a57-a41b-4c82-8dce-1a538e221a83, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
15: da9621af-f086-4244-b563-18611e51aa1a, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
16: e371d89a-73e8-4b24-a7ff-23a3641dd18e, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]
17: ed799377-74b8-4989-a244-14d082e65972, 1, 0 [(0 [0xC004F014, 0, 0], [(?)(?)(?)(?)(?)(?)(?)(?)])(1 )(2 )(3 )]

"
"24-04-2026 10:43:02","Microsoft-Windows-Security-SPP","Information","Initialization status for service objects.
C:\WINDOWS\system32\sppwinob.dll, msft:spp/windowsfunctionality/agent/7.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/inherited/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/phone/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:rm/algorithm/pkey/detect, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/ActionScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/TaskScheduler/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/statecollector/pkey, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/1.0, 0x00000000, 0x00000000
C:\WINDOWS\system32\sppobjs.dll, msft:spp/volume/services/kms/activationinfo/1.0, 0x00000000, 0x00000000
"
"24-04-2026 10:43:02","Microsoft-Windows-Security-SPP","Information","Offline downlevel migration succeeded."
"24-04-2026 10:43:02","Microsoft-Windows-Security-SPP","Information","The Software Protection service is starting.
Parameters:TriggerStarted:6"
"24-04-2026 10:43:01","Microsoft-Windows-TPM-WMI","Information","Pre-attestation health checks confirm that the device is expected to pass attestation.
 Please see C:\WINDOWS\Logs\MeasuredBoot\0000000316-0000000000.json for detailed information on what checks were made."
"24-04-2026 10:43:01","Microsoft-Windows-TPM-WMI","Information","Pre-attestation health check detailed information: {""Version"":1,""HealthStatus"":""Attestable"",""Required"":[{""Field"":""TpmPresent"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmMeetsMinimumVersion"",""Value"":true,""DesiredValue"":true},{""Field"":""TpmIsResponsive"",""Value"":true,""DesiredValue"":true},{""Field"":""EkCertIsAvailable"",""Value"":true,""DesiredValue"":true},{""Field"":""TcgLogFound"",""Value"":true,""DesiredValue"":true}],""Expected"":[{""Field"":""PcrsMatchTcgLog"",""Value"":true,""DesiredValue"":true}],""Informational"":[{""Field"":""SecureBootEnabled"",""ValueFromComputer"":true,""ValueFromTcgLog"":true,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""VirtualSecureMemory"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true},{""Field"":""SecureCorePCCompliant"",""ValueFromComputer"":false,""ValueFromTcgLog"":false,""DesiredValue"":true,""TcgValueIsVerifiable"":true}{""Field"":""BootTcgLogFoundInFileSystem"",""Value"":true,""DesiredValue"":true},{""Field"":""CurrentTcgLogFoundInFileSystem"",""Value"":true,""DesiredValue"":true}]}"
